id,latitude,longitude
300159828,12.9937836,80.2068605
300159865,12.9937688,80.2093666
300159867,12.9936749,80.2101089
300159879,12.9939546,80.2101144
300159880,12.9940506,80.209387
300159906,12.9942126,80.2101385
300159908,12.9943105,80.2093627
300159970,12.9952379,80.20906
300159971,12.9952611,80.2087778
300159993,12.9931236,80.2122814
300159994,12.9950199,80.2127498
300159995,12.9955767,80.2102548
300160040,12.9943121,80.2125894
300160041,12.9947121,80.2101767
300160265,12.9943549,80.2101563
300160268,12.9939875,80.2119324
300160351,12.9923752,80.2103552
300162586,12.9913653,80.2126459
300162588,12.9909597,80.2142425
300163876,12.9895556,80.2134067
300163925,12.9898633,80.212227
300163926,12.9929217,80.2130511
300163974,12.9920149,80.2102581
300163975,12.99353,80.2106634
300163992,12.9932223,80.2118333
300163994,12.993432,80.2110219
300164008,12.9918454,80.2123428
300164009,12.9930198,80.2126661
300164025,12.9909922,80.2125424
300164051,12.9910514,80.2143012
300164085,12.9944135,80.2147579
300164086,12.9952419,80.2151942
300164133,12.9933334,80.2148989
300164134,12.99371,80.2142195
300164147,12.9932164,80.2144657
300164148,12.9928688,80.2150677
300164157,12.9927069,80.215
300164209,12.9908923,80.2146792
300164212,12.992522,80.2153606
300164285,12.990738,80.2150504
300164286,12.9923886,80.2156035
300164298,12.990616,80.2153693
300164300,12.9922033,80.2159297
300164803,12.9935675,80.2140993
300164805,12.9940477,80.2125247
300164813,12.994413,80.2126126
300164815,12.9963652,80.2103403
300164818,12.9963165,80.2122156
300164819,12.9954632,80.2120325
300164824,12.9930269,80.2082193
300164825,12.992201,80.2080018
300164827,12.9931037,80.2078664
300164833,12.9920898,80.2072338
300164837,12.9902409,80.2095183
300164874,12.9818026,80.2086469
300164881,12.9818813,80.2077601
300164882,12.9830097,80.2078659
300164884,12.9814203,80.2067114
300164885,12.9813933,80.208416
300164886,12.9796947,80.2089585
300164887,12.979753,80.2074433
300164902,12.9800789,80.2101598
300164903,12.9802622,80.2075431
300165032,12.9779863,80.2090154
300165044,12.9779493,80.2102878
300165074,12.9846927,80.2059179
300165075,12.9848504,80.2049986
300165083,12.9834228,80.2076936
300165085,12.9826033,80.20697
300165086,12.9821266,80.2077758
300165087,12.9821505,80.2069192
300165088,12.9825532,80.2078282
300165125,12.9865039,80.2129803
300165126,12.9866121,80.2117347
300165127,12.9861148,80.2117099
300165129,12.9851812,80.2129224
300165130,12.9857053,80.2103282
300165131,12.9856616,80.2129323
300165163,12.9849115,80.2140966
300165164,12.9848925,80.2129209
300165169,12.9852962,80.2140108
300165170,12.9852878,80.2129313
300165175,12.985754,80.2129368
300165208,12.9847108,80.2145
300165209,12.9856943,80.2165459
300165214,12.9864337,80.2148605
300165215,12.9863751,80.2158843
300165220,12.9852819,80.2163977
300165221,12.9850354,80.2170898
300165222,12.9844131,80.2171231
300165225,12.9855331,80.2164802
300165244,12.9807036,80.2086128
300165255,12.982992,80.2048073
300165584,12.9820078,80.2052131
300184939,12.9813097,80.2118718
300184940,12.982194,80.2117868
300184974,12.980646,80.216766
300184976,12.9806523,80.215973
300184997,12.9803167,80.2159884
300184998,12.9809778,80.2159569
300185214,12.9736589,80.2130977
300185261,12.9733623,80.2136341
300185264,12.9731675,80.2164253
300185298,12.9728784,80.2136648
300185300,12.9728131,80.2150472
300185429,12.970532,80.2168147
300185526,12.9711012,80.2137377
300185825,12.97507,80.2115839
300185826,12.9750225,80.2110771
300185906,12.9741865,80.2126355
300185907,12.9741521,80.2116509
300185958,12.9741776,80.2121054
300185991,12.9737212,80.2126642
300186083,12.9749921,80.2119594
300186084,12.9750123,80.2126029
300186101,12.9745731,80.2116384
300186102,12.9746042,80.2126071
300186162,12.9773366,80.2118465
300188445,12.9843071,80.211669
300188503,12.9846804,80.2116644
300188504,12.9846867,80.2103783
300188534,12.98523,80.2116851
300190250,12.9901136,80.2065549
300190607,12.9912384,80.2060093
300191336,12.9932003,80.2074367
300191514,12.9922894,80.2075981
300192045,12.9910872,80.2121689
300192309,12.9899628,80.2118526
300192387,12.9908995,80.2128799
300192508,12.9893444,80.2142763
300192713,12.9928469,80.2133581
300192714,12.99166,80.2130418
300192883,12.9928019,80.2135574
300193025,12.9938948,80.2143408
300193133,12.9941516,80.214544
300193313,12.9962184,80.2125946
300193459,12.9966086,80.2093812
300193460,12.9977376,80.2095249
300193494,12.9965118,80.2098322
300193495,12.9975764,80.2099779
300193588,13.0018842,80.2102009
300193589,13.0035509,80.2103051
300193620,13.0019392,80.2092644
300193662,12.999463,80.2097179
300193664,13.0015095,80.2097013
300193665,13.0019109,80.2097586
300193749,13.0025291,80.2102603
300193751,13.0036183,80.210913
300193852,13.0032223,80.2095677
300193853,13.0031983,80.2102886
300194151,12.9890682,80.2092987
300194175,12.9886751,80.2082945
300195622,12.9886651,80.2223986
300195623,12.9878444,80.2230558
300195626,12.9854614,80.2233142
300195629,12.9825674,80.2218538
300195704,13.0015861,80.2185305
300195705,12.9989929,80.2169121
300196199,12.9825829,80.2252797
300301437,12.9875332,80.2038903
300301596,12.9866697,80.2041405
300303099,12.9840943,80.2037144
300303930,12.9856578,80.206003
300303931,12.98529,80.2059396
300304088,12.9844213,80.2079238
300304089,12.9840319,80.2078765
300304144,12.9829468,80.2091017
300304304,12.982918,80.2094654
300304363,12.9829019,80.213227
300304364,12.9827716,80.2103144
300304457,12.9837631,80.2098436
300304469,12.9833146,80.2094282
300304470,12.9833185,80.209824
300304565,12.9830757,80.2108896
300304760,12.983173,80.2123318
300304761,12.9828626,80.212344
300304832,12.9846807,80.2112893
300305184,12.9852584,80.2103678
300305238,12.9846842,80.2108876
300305467,12.9839422,80.2125179
300305468,12.983839,80.2116992
300305671,12.9825494,80.2082557
300305672,12.9818495,80.20823
300305742,12.9815502,80.2086588
300305744,12.9811459,80.208618
300306124,12.9860819,80.2150406
300306125,12.986435,80.2150772
300306134,12.9861533,80.21429
300306146,12.9861673,80.2140671
300306147,12.9861108,80.2145818
300306222,12.9861523,80.2141611
300310320,12.9891078,80.2201129
300311629,12.9832338,80.2236363
300311630,12.9807753,80.2237221
300311633,12.9832676,80.2260831
300311668,12.9795375,80.2247155
300311870,12.9801331,80.2237599
300311871,12.9794855,80.2235009
300311903,12.9814483,80.2253304
300311905,12.9805958,80.2263477
300311922,12.9807423,80.2273698
300311923,12.9808293,80.2263395
300312040,12.9848093,80.2276476
300312041,12.9830321,80.2275865
300312067,12.9828422,80.2296084
300312074,12.9825986,80.2280823
300312361,12.9816213,80.2293438
300312362,12.9817959,80.2274616
300312480,12.9811883,80.2269654
300312481,12.983807,80.2271657
300312548,12.9812397,80.2263311
300312549,12.9811665,80.2274094
300312594,12.9837782,80.227646
300312631,12.9822199,80.2274885
300312632,12.9820333,80.229426
300312651,12.9841916,80.2261285
300312653,12.9836858,80.2247435
300312654,12.9837862,80.2260739
300312748,12.9828566,80.2252746
300312750,12.9827431,80.2270877
300312752,12.9822604,80.2270405
300312789,12.9865442,80.2245841
300312835,12.9858568,80.2204377
300312836,12.9864574,80.218147
300312864,12.9848498,80.221753
300312948,12.9850434,80.2194567
300312949,12.9856167,80.2194255
300313002,12.986027,80.2198959
300313018,12.9885531,80.2200337
300313019,12.9890468,80.2187315
300313031,12.989678,80.2174893
300313188,12.9868222,80.2211815
300313356,12.9832611,80.2186392
300313503,12.9825196,80.2194002
300313504,12.9825879,80.2186299
300313515,12.9822402,80.2217186
300313516,12.9822755,80.2193862
300313916,12.9747411,80.2234069
300313917,12.9748448,80.2250848
300376603,12.9768397,80.2100803
300376604,12.9771535,80.2100771
300455463,12.9792234,80.2303171
300455464,12.9775665,80.2304767
300455566,12.9790054,80.2331205
300455567,12.9790045,80.2323412
300457896,12.9956567,80.2423543
300463578,12.9813169,80.2116234
300463580,12.9813117,80.2110351
300463595,12.9811603,80.213859
300463598,12.9828735,80.2146381
300463599,12.9833112,80.2146252
300463603,12.9840659,80.2147309
300463604,12.9836906,80.214737
300463611,12.9836872,80.2144203
300463612,12.9855512,80.2156002
300463790,12.9836808,80.2219798
300463817,12.9825341,80.2229787
300463822,12.9818215,80.2230327
300463823,12.9818565,80.2236826
300463827,12.9825239,80.2222234
300463828,12.9819413,80.2222305
300463832,12.9813456,80.2237031
300463846,12.9837669,80.225778
300463847,12.9832603,80.2257954
300463861,12.9832438,80.2242769
300463862,12.9847953,80.2242405
300463949,12.9860477,80.2235811
300463970,12.9866607,80.2143368
300464005,12.9799106,80.2111118
300464009,12.9801133,80.2144181
300464018,12.9799808,80.2172583
300464019,12.9805016,80.2172914
300464020,12.9803032,80.2172795
300464022,12.9804638,80.2146961
300464024,12.9801914,80.2152311
300464027,12.9777794,80.2168982
300464063,12.9781009,80.2151511
300464064,12.9779777,80.2142511
300464072,12.9777082,80.2142734
300464073,12.9777648,80.215227
300464088,12.9769447,80.2181769
300464089,12.9768606,80.2170141
300464332,12.9757918,80.2142256
300464334,12.9756818,80.2151733
300464378,12.9747523,80.2134296
300464381,12.9746784,80.2151598
300464383,12.9747442,80.2137757
300464393,12.9742309,80.2116467
300464446,12.9826892,80.2202632
300464447,12.9832257,80.2203007
300464448,12.9796446,80.2192542
300464449,12.9802212,80.2191164
300464465,12.9798253,80.2186458
300464466,12.9799592,80.2191856
300464556,12.9769811,80.224884
300464559,12.9741975,80.2250748
300464560,12.9739831,80.2234836
300464562,12.9745014,80.2250735
300464568,12.9743328,80.2272402
300464569,12.9753175,80.2271485
300464570,12.9752532,80.2259433
300464572,12.9728871,80.2260329
300464592,12.974331,80.2281127
300464593,12.9751048,80.2280324
300464594,12.9763861,80.2278161
300464595,12.9769046,80.227689
300464596,12.9768112,80.2263206
300464597,12.9784054,80.2262241
300464612,12.9745193,80.2290345
300464635,12.974742,80.2287401
300464637,12.9746813,80.2280893
300464668,12.9761746,80.2295901
300464670,12.9758988,80.2279348
300464673,12.9765853,80.2295386
300464686,12.9784282,80.2277059
300464731,12.9780251,80.2288632
300464732,12.9780531,80.2276855
300464736,12.97766,80.2288688
300464737,12.9776122,80.2276716
300464739,12.9772264,80.2288698
300464740,12.9772017,80.2276763
300464744,12.9768667,80.2286863
300464745,12.9767825,80.2277173
300464753,12.9762448,80.2278407
300464755,12.9764195,80.2270653
300464756,12.9765721,80.2277605
300464841,12.9754982,80.227992
300464860,12.9769835,80.2256989
300464861,12.9769877,80.225087
300464877,12.97678,80.2239906
300464878,12.9765222,80.2242988
300464879,12.9765924,80.2249048
300464896,12.9758302,80.2242662
300464897,12.9758494,80.2250034
300464902,12.9751483,80.2246149
300464903,12.9758328,80.2245356
300464907,12.9756121,80.2242315
300464911,12.9751811,80.2238373
300464915,12.9775699,80.2249786
300464917,12.9756724,80.2156541
300464924,12.9752769,80.216449
300469152,12.9868615,80.2053283
301299607,12.981496,80.2666443
301299617,12.9836859,80.2671256
301299618,12.9839781,80.2661023
301299619,12.9841612,80.2656624
301299640,12.9845185,80.2642443
301299641,12.9826133,80.2638641
301299648,12.9785327,80.2635434
301299657,12.9813611,80.2617694
301299658,12.9828731,80.2617658
301299659,12.9830532,80.2593721
301299672,12.9771094,80.2659081
301299673,12.9777235,80.2591108
301299682,12.97598,80.2625107
301299695,12.9742668,80.2606687
301299702,12.9751518,80.2604956
301299703,12.9755857,80.2587749
301299740,12.9740394,80.2630576
301299919,13.0123873,80.2270457
301299929,13.0122561,80.2262427
301299956,13.0125773,80.2239106
301299964,13.0130316,80.22302
301299965,13.0121174,80.2232839
301299966,13.0128505,80.2235051
301300005,13.0142668,80.2217571
301300008,13.0127667,80.2217111
301300024,13.0182984,80.2171221
301300026,13.0196357,80.2175492
301300027,13.0181781,80.2174398
301300044,13.0183366,80.2166393
301300045,13.0197639,80.2170801
301300685,13.020342,80.2249657
303453608,12.9829504,80.2367471
303453609,12.9826221,80.2382032
303453635,12.9827794,80.241222
303453636,12.983368,80.2399389
303453640,12.9821368,80.2431909
303453653,12.9834152,80.2427193
303453656,12.9848756,80.2407338
303453672,12.9848803,80.2411548
303453673,12.9848101,80.2402229
303453681,12.9833652,80.2381743
303453682,12.9833858,80.2375253
303453689,12.9828095,80.2393129
303453692,12.9839476,80.2395878
303453693,12.9842771,80.2401764
303453706,12.9800839,80.2408352
303453707,12.979918,80.242783
303453709,12.978947,80.2426638
303453710,12.9813057,80.2429157
303453735,12.9792323,80.2407441
303453736,12.9813062,80.2409781
303453739,12.9800819,80.2392583
303453740,12.9803055,80.2380863
303453754,12.9794003,80.2398845
303453770,12.9792591,80.2401589
303453771,12.9812866,80.2404333
303453788,12.9794312,80.2404509
303453790,12.9812897,80.2407077
303453797,12.979515,80.2395919
303453799,12.9812607,80.239484
303453811,12.9800023,80.2421597
303453812,12.9812999,80.2423558
303453815,12.9804836,80.2419262
303453818,12.9790624,80.2432104
303511137,13.0264002,80.2328905
303511149,13.0278957,80.2355115
303511150,13.0264963,80.2330731
303511274,13.0245613,80.2290969
304283815,13.0274979,80.225658
304283883,13.0272801,80.2268583
308198209,13.0160829,80.2253448
308313473,13.0127638,80.2039554
308313485,13.0137243,80.2043941
308313653,13.0127185,80.2040544
308313664,13.0157784,80.2051729
308313676,13.0176509,80.205848
308313811,13.021629,80.2064889
308313819,13.0221893,80.206506
308313837,13.0253901,80.2070857
309812111,13.0037947,80.2115039
309812112,13.0037404,80.2112851
309812134,13.0036349,80.2102252
309812154,13.0035057,80.2094718
310100036,13.0038536,80.2429108
310102871,13.0054217,80.2473795
310102882,12.9878116,80.2514435
310102919,13.0011509,80.2435382
310102929,13.0026643,80.2437506
310102966,13.0043769,80.2430146
310501561,13.0183207,80.2609771
310501715,13.0187731,80.2617081
310503287,13.0189973,80.2629394
310503318,13.018911,80.2629344
310504041,13.019,80.2674592
310504050,13.022514,80.276778
310504062,13.0215542,80.2705426
310504063,13.0207122,80.2695713
310504165,13.0175017,80.2710302
310504166,13.0163602,80.271225
310535739,13.0027421,80.2567813
310535740,13.0012315,80.256538
310535741,12.9994968,80.256228
310535742,12.9969294,80.2559195
310535820,12.9903428,80.2560674
310535823,12.9898313,80.2602133
310535824,12.989181,80.26006
310535825,12.9871225,80.259824
310535870,12.9879188,80.2514186
310535900,12.9880639,80.2522793
310535907,12.9873991,80.259424
310535914,12.9862987,80.2597872
310535938,12.9830439,80.2594644
310535939,12.984174,80.2576927
310535940,12.9839318,80.2594369
310535941,12.9834363,80.2560127
310535942,12.9858022,80.2563379
310535955,12.9876779,80.255071
310535958,12.9867404,80.2548123
310535962,12.9871759,80.254928
310535964,12.9874747,80.2572341
310535965,12.9857291,80.2570313
310535966,12.9901158,80.2580634
310535967,12.9949579,80.2586894
310535968,12.9949957,80.2583901
310535969,12.9966817,80.2585831
310535971,12.9950199,80.2571822
310535972,12.9950954,80.2559439
310580314,13.0078034,80.2629871
310580344,13.0072441,80.2606322
310580355,13.0041555,80.2606583
310580366,13.0023737,80.2604238
310580380,13.0023555,80.2616323
312024634,13.0060239,80.2573594
312024661,13.0060449,80.2552196
312024663,13.0054211,80.2572371
312024758,13.0054389,80.2551388
312024765,13.0037278,80.2546365
312024790,13.0036337,80.2559255
312024792,13.0036601,80.2517451
312024804,13.0036814,80.2532835
312024810,13.0042819,80.2546221
312024915,13.0050737,80.2530765
312024925,13.0056448,80.2529821
312024930,13.0056572,80.2546673
312024938,13.0053647,80.2530157
312024952,13.006541,80.2522127
312024954,13.0053436,80.2527375
312024958,13.00315,80.2546272
312024966,13.0031539,80.251826
312024971,13.0031289,80.2533593
312025026,13.0002115,80.256279
312025027,13.0002953,80.2535361
312025031,13.000301,80.2520192
312025034,13.0008314,80.251583
312025037,13.0007987,80.2553614
312025051,13.0008319,80.2535333
312025053,13.0008314,80.2520353
312025126,13.0021938,80.2534797
312025128,13.0021591,80.254619
312025130,13.0020349,80.2556566
312025131,13.0001857,80.2553081
312025154,12.9957215,80.2522076
312025158,12.9959253,80.2527236
312025161,12.9974248,80.2523341
312025190,12.9989336,80.2536406
312025196,12.9987434,80.2521655
312025199,12.9990839,80.2516736
312025200,12.9980888,80.2521507
312025286,12.9989387,80.2529232
312025287,12.9977622,80.2522382
312025290,12.9989314,80.2532839
312025305,12.9971552,80.2539
312025307,12.9967077,80.2525353
312025310,12.9972532,80.2531675
312025318,12.9970421,80.2524449
312025389,12.9975903,80.2552523
312031412,13.0066774,80.2516521
312031437,13.0057497,80.2484298
312031440,13.0044548,80.2502904
312031446,13.0034608,80.2484974
312031461,13.0038007,80.2512915
312031463,13.0042459,80.2512381
312031481,13.0028552,80.2514272
312031485,13.0028159,80.2509849
312031489,13.0031582,80.251397
312031492,13.0024227,80.2510542
312031493,13.0024488,80.2514698
312031567,13.0025095,80.249083
313138576,12.9746058,80.2630913
313138619,12.9743523,80.2642872
313138621,12.9749796,80.2639766
313138687,12.9750321,80.2609329
313138689,12.9754153,80.2627202
313138837,12.9756412,80.266588
313138839,12.9773448,80.26594
313138965,12.9783241,80.2660515
313138966,12.9785773,80.2631165
313138971,12.976858,80.2668013
313138978,12.9769052,80.2658862
313139002,12.9781212,80.2667636
313139079,12.9747875,80.2664086
313139410,12.9742511,80.2608629
313139412,12.9747077,80.2608975
313139421,12.9752879,80.2623895
313139427,12.9746468,80.2615081
313139428,12.9749682,80.2625186
313444563,12.9962478,80.2103276
313444565,12.9954505,80.2102433
313444567,12.9955333,80.2087885
313444568,12.9962703,80.2098956
313444569,12.9958173,80.2098605
313444644,13.0099519,80.2154059
313774845,13.0013306,80.2507325
313774848,13.0014202,80.2496347
313774856,13.0011145,80.2494192
313774859,13.0004115,80.2520225
313774862,13.0000529,80.2513504
313774864,13.000064,80.2520046
313774866,13.000063,80.2508435
313774868,12.9988564,80.2509267
313774873,13.0005975,80.2491682
313774877,12.9996409,80.2508736
313774880,12.9996601,80.2514965
313774882,12.9986496,80.2500428
313774884,12.9982648,80.2497723
313774887,12.9983319,80.2501146
313774888,12.9996108,80.2498069
313774890,12.9987279,80.2503702
313774891,12.9996252,80.2501333
313774893,12.9983722,80.2502947
313774895,12.9969686,80.2506792
313774896,12.996825,80.2501697
313774897,12.9967641,80.2519214
313774898,12.9963386,80.2502803
313774900,12.996252,80.2520605
313774920,13.008109,80.2641934
313774928,13.0093318,80.2630101
313774931,13.0093509,80.2614169
313774935,13.0101809,80.2604678
313774936,13.0101893,80.2592507
313774937,13.0086377,80.2594768
313774940,13.0084694,80.2604923
313774943,13.0093967,80.2604673
313774977,13.008121,80.2594776
313774979,13.0081026,80.2644335
313774983,13.0094958,80.264547
313775023,13.0089976,80.2635993
313775024,13.0095075,80.2636984
313775096,13.0050826,80.2572522
313775100,13.0052212,80.2578045
313775110,13.0042262,80.2588266
313775114,13.0038384,80.2587785
313775119,13.0041757,80.2599921
313775124,13.0036652,80.2599942
313775197,13.0026623,80.2574074
313775201,13.0031936,80.2594356
313775203,13.0025916,80.2594289
313775205,13.0028792,80.2594291
313775206,13.0028767,80.2598953
313775209,13.002603,80.2589125
313775214,13.0026772,80.2572576
313775219,13.0016794,80.2571465
313775229,13.0026337,80.2576992
313775231,13.0031935,80.259478
313775234,13.0035027,80.2598279
313775238,13.0013225,80.2630524
313775239,13.001459,80.2624572
313775241,13.0023352,80.2633018
313775242,13.0023412,80.2625471
313775244,13.00804,80.2638866
313775245,13.0073882,80.2637778
313775246,13.0076341,80.2638178
313775247,13.0074152,80.2629282
313775250,13.0073837,80.2613293
313775253,13.006,80.2626149
313775254,13.0064853,80.2613448
313775255,13.0064957,80.2627336
313775258,13.0069397,80.2613345
313775261,13.0069552,80.2628317
313775265,13.0055844,80.2625267
313775277,13.005146,80.2624261
313775282,13.0047336,80.2623224
313775288,13.0044551,80.2606758
313775291,13.0044563,80.2610211
313775293,13.0051234,80.2604
313775295,13.0051316,80.2609576
313775296,13.0051234,80.2606602
313775298,13.0043383,80.2622132
313775310,13.0030587,80.2621829
313775323,13.0036373,80.2621728
313775327,13.0036206,80.2629164
313775332,13.0029427,80.2633734
313783486,12.9993248,80.2578988
313783487,13.0010463,80.2581344
313783492,12.997321,80.2593758
313783493,12.9983354,80.2594912
313783495,12.9985234,80.257795
313783498,12.9987891,80.2595391
313783504,12.9990024,80.2578593
313783505,12.9986795,80.257816
313783508,12.9992021,80.2570726
313783509,12.9993093,80.2561902
313783510,12.9992208,80.2569147
313783511,12.9991257,80.2578775
313783512,13.0002509,80.257053
313783513,12.9991691,80.2574356
313783519,13.000373,80.2580476
313783531,13.0006371,80.2580885
313783532,13.0004099,80.2597173
313783533,12.9997442,80.2596369
313783534,12.9999599,80.2579888
313783540,13.0000709,80.2596777
313783541,12.9994015,80.2596003
313783542,12.9996424,80.2579454
313783543,12.9998383,80.2588168
313783544,12.9992156,80.2587262
313783545,12.999516,80.2587698
313783546,13.000993,80.2610038
313783547,12.9989849,80.2607743
313783548,12.9977652,80.2606718
313783549,12.9984262,80.2600669
313783551,12.9983677,80.2607133
313783561,13.0002864,80.2609207
313783564,12.9995711,80.260838
313783569,12.9977188,80.2611921
313783570,12.9964254,80.2610535
313783571,12.9978166,80.260061
313783572,12.9971193,80.2600022
313783573,12.9972227,80.2600098
313783575,12.9971084,80.2611258
313785309,12.9979463,80.2503968
313785316,12.9975898,80.2511685
313785320,12.9977194,80.2516618
313785322,12.9974318,80.2505523
313785362,12.9951754,80.2523482
313785372,12.9947132,80.2506206
313786539,12.9957863,80.261862
313786542,12.9954138,80.2618091
313786544,12.9952185,80.2627403
313786545,12.9963922,80.2613285
313786550,12.9956763,80.2592593
313786552,12.99574,80.2584729
313786553,12.9958419,80.255927
313786555,12.995809,80.2576251
313786557,12.9967732,80.2577151
313786560,12.9953467,80.2559377
313786561,12.9966006,80.259352
313786563,12.9967175,80.2582495
313786566,12.9957683,80.2581426
313857687,12.9725623,80.2163977
313857689,12.9726539,80.2164019
313857690,12.9730212,80.2164186
313857691,12.9730033,80.2171933
313857696,12.9718357,80.2176075
313857697,12.9710802,80.2175333
313857698,12.9713557,80.2180343
313857699,12.9713,80.2187139
313857700,12.9738405,80.2190119
313857702,12.9755981,80.2201188
313857704,12.9751394,80.2199569
313857707,12.9753251,80.2192021
313857708,12.9722985,80.2171098
313857709,12.9722677,80.2181057
313857710,12.9732116,80.2150547
313857711,12.9741773,80.2171697
319489298,12.9901572,80.2553068
319489305,12.9895944,80.2546116
319489310,12.9894289,80.2544019
319489367,12.988955,80.2533215
319489368,12.9890151,80.2521673
319489369,12.990229,80.2539495
319489372,12.9908911,80.2529508
319489388,12.9911725,80.2515548
319489402,12.9907256,80.2527687
319489403,12.9912758,80.253377
319489405,12.9941299,80.2518417
319489407,12.9943125,80.2525731
319489408,12.990986,80.2526998
319489411,12.9907152,80.252056
319489421,12.9894279,80.2536182
319489449,12.9902008,80.2543758
319489458,12.9907986,80.2551681
319489459,12.9931578,80.2552436
319489461,12.9937692,80.2533163
319489462,12.9917703,80.2551843
319489465,12.9920025,80.2541801
319489468,12.99312,80.2539534
319489471,12.9930997,80.2534729
319489473,12.9948111,80.2543637
319489474,12.99312,80.2543853
319489475,12.9938002,80.2543853
319489477,12.995446,80.2542747
319489480,12.9948003,80.253624
319489481,12.9943185,80.2543583
319489482,12.994311,80.253129
319489486,12.9964049,80.2558498
319489516,12.9881896,80.2558412
319489523,12.9883642,80.2544886
319489524,12.9878662,80.2544302
319489535,12.9827397,80.2526657
319490079,12.988803,80.2540705
319490080,12.9884618,80.2533706
319490084,12.9879624,80.2533383
319490085,12.9842449,80.2550475
319490086,12.984628,80.2543048
319490089,12.9859414,80.2549162
319490094,12.9857316,80.2533705
319490096,12.985712,80.2537153
319490097,12.9851763,80.2537959
319490098,12.9851628,80.2541088
319490099,12.9856787,80.2542292
319490100,12.9856958,80.2539662
319490101,12.9859909,80.2539836
319490833,12.9916222,80.2514507
319490835,12.9918844,80.25244
319490838,12.992755,80.2529397
319490848,12.9924015,80.2512582
319493743,12.9942415,80.2559971
319493750,12.9946182,80.2571618
319493751,12.9945673,80.2579078
319493752,12.9950365,80.2579735
319493755,12.9934013,80.2612542
319493757,12.992153,80.261103
319493758,12.9923948,80.258389
319493760,12.9934004,80.2585226
319493761,12.9931776,80.2597565
319493763,12.9932263,80.2606303
319493765,12.9929338,80.2601186
319493767,12.9928881,80.2584408
319493768,12.9918014,80.2583102
319493769,12.9914973,80.2605139
319493770,12.9914085,80.2615878
319493771,12.9917472,80.2616094
319493772,12.991888,80.2607575
319493779,12.9913127,80.2615835
319493780,12.9912029,80.2627361
319493783,12.9916896,80.2628006
319493784,12.9922283,80.2616438
319493811,12.9904541,80.2615116
319493819,12.9905658,80.260786
319493827,12.9896294,80.2605303
319493828,12.9902427,80.2603244
319493829,12.9906995,80.2615382
319493831,12.9911849,80.2607435
319493832,12.9917237,80.2587927
319493840,12.9913207,80.2587436
319493841,12.991076,80.2604556
319493845,12.9907866,80.2627092
319493846,12.9908077,80.2607605
319493853,12.9916377,80.2578522
319493854,12.9915992,80.2582833
319493856,12.991329,80.2578292
319493857,12.9914656,80.2570625
319493858,12.9914165,80.2578365
319493860,12.9909231,80.2577357
319494419,12.9899647,80.2598904
319494422,12.988972,80.2600346
319494424,12.9883553,80.2599756
319494425,12.9885127,80.2584239
319494426,12.9885554,80.2599931
319494428,12.9889031,80.2598377
319494430,12.9888277,80.2565488
319494431,12.9893162,80.2566009
319494432,12.9876354,80.2564266
319494433,12.9882827,80.2565038
319494435,12.9874908,80.2580721
319494436,12.9881247,80.2581323
319494439,12.9902171,80.2574259
319494440,12.9887427,80.2572238
319495758,12.995373,80.2646848
319495759,12.995112,80.2646633
319495760,12.9947744,80.2677129
319495761,12.9955529,80.2647094
319495762,12.9953456,80.2665311
319495763,12.9949223,80.2664846
319495764,12.9950457,80.2654176
319495770,12.9945429,80.265363
319495772,12.9939875,80.2653026
319495773,12.9933623,80.2652327
319495776,12.993453,80.2687391
319495777,12.9931321,80.2685939
319495778,12.9922186,80.268478
319495780,12.9921884,80.2686458
319495781,12.9917957,80.2685879
319495782,12.9918868,80.2677039
319495783,12.9913526,80.2676183
319495784,12.9914164,80.2671564
319495785,12.9912833,80.2680822
319495786,12.9918394,80.2681634
319495787,12.9910102,80.2670656
319495788,12.9906783,80.268978
319495789,12.9931792,80.2694169
319495792,12.9928896,80.2703755
319496128,12.9952589,80.2710483
319497839,12.993674,80.2681697
319497840,12.9947691,80.2632724
319497844,12.9948536,80.262816
319497847,12.9943509,80.2615807
319500423,12.9951974,80.267767
319500445,12.9924766,80.2661041
319500447,12.9917152,80.2672128
319500449,12.9911871,80.265941
319500450,12.9907543,80.2657227
319500451,12.990416,80.2678904
319500452,12.9902633,80.2688816
319500453,12.9895815,80.2670568
319500454,12.9896986,80.2663509
319500456,12.9902686,80.2664432
319500457,12.9906356,80.2665024
319500458,12.9910847,80.2665911
319500459,12.9895731,80.2663306
319500463,12.9899344,80.2663891
319500464,12.9900414,80.2656988
319500466,12.9896847,80.2656535
319500467,12.9896336,80.266782
319500468,12.9901459,80.2668784
319500470,12.9893828,80.268251
319500475,12.9908397,80.2679721
319500476,12.9933395,80.265537
319500477,12.9925384,80.2654721
319500480,12.9934078,80.2648345
319500486,12.9925998,80.2647765
319500501,12.993044,80.2655146
319500502,12.9931134,80.264821
319500503,12.9843912,80.2675609
319500505,12.9852903,80.2680739
319500507,12.9866592,80.2688767
319500510,12.9844301,80.2683495
319500511,12.9843379,80.2650051
319500512,12.9852754,80.2652425
319500514,12.984792,80.2657972
319500515,12.9851367,80.2644294
319500516,12.9851088,80.2658778
319500519,12.9845053,80.2643118
319500520,12.9849499,80.265153
319500521,12.9848441,80.2643776
319500530,12.9846733,80.2650902
319500546,12.984526,80.2657442
319500550,12.9846473,80.2608089
319500557,12.9842755,80.2607411
319500580,12.9844389,80.2595396
319500581,12.9846162,80.2618233
319500582,12.9846298,80.2613616
